"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"NEUROD1",34.0295162054934,-2.44905675345487,0.440156462593532,-5.56405951425615,2.63569990014908e-08,1.58684040260904e-07,"DOWN"
"SLC16A14",1895.19074242009,-1.19451349699227,0.160650639336263,-7.43547303594596,1.04194420659e-13,1.39641392379616e-12,"DOWN"
"GABRB1",3.6298771720598,-1.19606010982315,0.326880652243347,-3.65901163502556,0.000253189846252707,0.00069070543963173,"DOWN"
"CCKAR",2.66978130479276,-1.38341603673573,0.379498460864677,-3.64537983522687,0.0002669971526035,0.000723212180306372,"DOWN"
"PDCL2",2.02417669685861,-1.1713605217416,0.282099354954092,-4.15229776733174,3.29153590241226e-05,0.000108517009796932,"DOWN"
"CRYBA2",9.84391845773428,-1.55341511211617,0.241881658687126,-6.42221126044744,1.34308845266196e-10,1.18419318819174e-09,"DOWN"
"RETNLB",5.18240180182593,-1.48946177455679,0.267099135073336,-5.57643802982679,2.45493310840553e-08,1.48420867115476e-07,"DOWN"
"S100P",12435.7220598043,-1.29183152295109,0.205869691573186,-6.27499615450603,3.49642934821498e-10,2.88459270225257e-09,"DOWN"
"ETNPPL",78.9449818456008,-2.47897491584497,0.357070208155785,-6.94254199656843,3.85106410532591e-12,4.19253556521709e-11,"DOWN"
"PITX2",387.402356572945,-1.45443229386942,0.213713255266777,-6.80553151489768,1.00676836153931e-11,1.04156885818887e-10,"DOWN"
"SPINK1",10704.0479991265,-1.08464577651718,0.235997267198996,-4.59600990041376,4.30658244790414e-06,1.68591994868224e-05,"DOWN"
"CDC20B",77.5364156990213,-1.28272657883784,0.222081192451656,-5.77593520944858,7.65268193496833e-09,5.04300703155588e-08,"DOWN"
"FABP7",20.0310255831459,-1.06071934189126,0.226146614208551,-4.69040558313672,2.7266402742164e-06,1.11371990795113e-05,"DOWN"
"TLX3",1.51670528011209,-1.63913435237729,0.455616271317414,-3.59762031245666,0.000321141958579567,0.000853584300744329,"DOWN"
"DACT2",531.669452566006,-1.2363215424476,0.203730117008326,-6.06842798012568,1.29168315478608e-09,9.64951179747687e-09,"DOWN"
"SLC29A4",1467.56257669769,-1.07858872922841,0.136510279235099,-7.90115392974073,2.76333140056832e-15,4.30730258910549e-14,"DOWN"
"NA.20",NA,NA,NA,NA,NA,NA,NA
"SLC30A8",21.8206843739639,-1.70032903709137,0.236052052439428,-7.20319531018556,5.8817627044167e-13,7.1235104091759e-12,"DOWN"
"DEFA5",2.33592894025263,-2.76259381453114,0.853004364424608,-3.23866316486509,0.00120091308233817,0.00279680640282013,"DOWN"
"TMEM74",46.3898102223843,-1.05964894844644,0.168781131691411,-6.27824293999779,3.42420585390027e-10,2.82749761474991e-09,"DOWN"
"ZMAT4",80.5868453471549,-2.27967296255769,0.289518661347659,-7.87401044183547,3.43450260228873e-15,5.29620088530713e-14,"DOWN"
