"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"MMP11",7237.99596610111,1.81545034614814,0.150012820104329,12.1019679843733,1.03109256039948e-33,5.61369416054367e-32,"UP"
"NA.1",NA,NA,NA,NA,NA,NA,NA
"TIMP3",22142.4160125673,1.1694251723149,0.0846632896524404,13.8126592660836,2.13791215981113e-43,2.21649180355738e-41,"UP"
"CSF2RB",1241.7522995038,1.08038426979083,0.0766441743852705,14.0961042173932,4.01320995799009e-45,4.71213706573402e-43,"UP"
"CTSG",65.9164674904288,1.20588183314044,0.150783417127889,7.99744332705802,1.27029210276249e-15,1.72298283750478e-14,"UP"
"TCL1A",61.9273477850267,1.59659966213468,0.160873475021296,9.92456750202806,3.25510826513453e-23,9.11570620628407e-22,"UP"
"ISM1",431.681348746822,1.40805495299775,0.103805012336433,13.5644216141917,6.50910749500946e-42,6.07028776005882e-40,"UP"
"ANGPT4",19.0614953237777,1.04519744782101,0.134061115504799,7.79642511466048,6.36855864296732e-15,7.95702413526128e-14,"UP"
"SYNDIG1",158.303129395399,1.55303665583095,0.115164576473166,13.485367665923,1.90712416513979e-41,1.71298419828293e-39,"UP"
"MXRA5",6643.71880891408,1.52787267713364,0.0995641714427564,15.345607310277,3.78995865226531e-53,8.029356966446e-51,"UP"
"GUCY2F",1.37247446965835,1.00260980861684,0.250447166881813,4.00327869985438,6.24706364966092e-05,0.00017089335802883,"UP"
"NA.2",NA,NA,NA,NA,NA,NA,NA
"TLR8",371.656087171129,1.23024058909014,0.104453605359497,11.7778662101325,5.07618515467541e-32,2.53692114999432e-30,"UP"
"SRPX",396.082172916997,1.153120162107,0.0958884266512519,12.0256448288688,2.60546013471951e-33,1.3875143028912e-31,"UP"
"KLHL4",79.3322278197828,1.6938775748738,0.115241489506726,14.6985046976066,6.58988565808905e-49,1.03583436582108e-46,"UP"
"RUBCNL",250.629898948982,1.11932540138286,0.0731899136310595,15.2934379322433,8.45655665594596e-53,1.77233059979616e-50,"UP"
"NALCN",156.096667312526,1.14568631330774,0.0964861244675163,11.8741043816456,1.61352842398966e-32,8.25440485878806e-31,"UP"
"HTR2A",25.1177534082827,1.40443213088759,0.106447867426508,13.193614534901,9.54944126098918e-40,7.65959504600577e-38,"UP"
"TNFSF13B",958.037307970988,1.04997941334627,0.0805359445550228,13.0374011150874,7.49691784891248e-39,5.59856037521659e-37,"UP"
"MEDAG",409.57363773234,1.00289837015572,0.118509553013691,8.46259516344525,2.61492204531692e-17,4.30832168937212e-16,"UP"
"ZNF423",170.913206980063,1.03152530300206,0.0818207299171264,12.6071388515704,1.9286843617587e-36,1.2010219455284e-34,"UP"
"NA.3",NA,NA,NA,NA,NA,NA,NA
"IL21R",323.120728711368,1.12911614226039,0.0876550260523823,12.8813622345584,5.73149124770602e-38,4.01843510464166e-36,"UP"
"ATP8B4",228.466496916755,1.02710054867459,0.0722498733411331,14.2159494705972,7.29551860676391e-46,9.17399697835067e-44,"UP"
"CCN4",992.791193330602,1.24243458572692,0.085180041333286,14.5859824235776,3.44920642010066e-48,5.05477310783324e-46,"UP"
"FCER2",60.8451701424526,1.58704107991725,0.156805260731658,10.1210958899725,4.45400324621343e-24,1.34385413733662e-22,"UP"
"CLC",16.1945687682319,2.50239803336198,0.226020876646274,11.0715349417845,1.72421678785724e-28,6.91496078438796e-27,"UP"
"CD79A",1585.2792977636,1.10463373467538,0.129461426339924,8.53253178112658,1.43179200015931e-17,2.41828924394325e-16,"UP"
"NA.4",NA,NA,NA,NA,NA,NA,NA
"SIGLEC6",86.8458539947981,1.13060669283077,0.113015535041701,10.0039936316153,1.46372302237606e-23,4.22032920549288e-22,"UP"
"HAS1",41.8166529410441,1.47425112785713,0.164650172419332,8.95383895561618,3.43329574983584e-19,6.89880076907736e-18,"UP"
"LILRB5",368.508974612924,1.12801983146654,0.105747499355276,10.6671064407563,1.45073914143293e-26,5.16935221310223e-25,"UP"
"COMP",2265.5191954338,1.45996219951699,0.151915533074644,9.61035497798397,7.22992985343032e-22,1.83966792132129e-20,"UP"
"PIK3CG",714.839559821654,1.11421022456193,0.0716524621260459,15.550201507408,1.58606010611421e-54,3.81653055904593e-52,"UP"
"TFEC",530.018354040576,1.176108803701,0.0895497730302177,13.1335766010723,2.11429698518185e-39,1.66168397331369e-37,"UP"
"WNT2",460.153524101738,1.50483688656348,0.0935862752456345,16.0796749588949,3.54232633024786e-58,1.17022851699764e-55,"UP"
"CPED1",495.96253445086,1.23431384071199,0.0839795583340819,14.697789142945,6.65988067553373e-49,1.03846187397462e-46,"UP"
"SERPINE1",5623.72433742837,1.15234049901562,0.117988088301671,9.766583352629,1.56645739682668e-22,4.20548500296816e-21,"UP"
"SFRP4",3380.80011600366,1.62255689155239,0.115305224014465,14.0718419778522,5.65763452206437e-45,6.52502689168974e-43,"UP"
"MEOX2",225.377991137089,1.31930189745785,0.0905060819166354,14.5769418973749,3.93764399666572e-48,5.68508289918605e-46,"UP"
"RARRES2",3763.92570562939,1.02269211050187,0.085474158980735,11.9649274435374,5.42449851226729e-33,2.84983559306204e-31,"UP"
"AEBP1",18718.179312738,1.36508957575853,0.0828558034436642,16.4754853495168,5.50450212218903e-61,2.49507560147875e-58,"UP"
"OGN",256.642279474209,1.76640072593214,0.137264735570855,12.8685690362207,6.76437415644838e-38,4.67533392494097e-36,"UP"
"ASPN",1629.56334941628,1.56689690398242,0.105895709707039,14.796604209153,1.54066782965074e-49,2.50242972231021e-47,"UP"
"ECM2",541.33975704923,1.30747782265496,0.0703945006903468,18.5735790414415,5.25785679211946e-77,6.24275923942176e-74,"UP"
"TNFSF8",164.36670246698,1.14708904673388,0.0809552456686426,14.1694220956233,1.41661480818566e-45,1.72570245164667e-43,"UP"
"CXCL12",1809.94775154406,1.40597938053421,0.0818723996555953,17.1728126505222,4.2434962045248e-66,2.75699948407977e-63,"UP"
"ACTA2",4039.5943614285,1.23922876727974,0.076473376808543,16.2047083442156,4.67097788272471e-59,1.71777414928655e-56,"UP"
"SLC6A4",119.807640737486,1.0575736918139,0.195513617277494,5.40920733062231,6.33043099588082e-08,2.8641232716043e-07,"UP"
"COL1A1",150067.923674336,1.45995491362658,0.110575581915279,13.2032306621292,8.4051489484867e-40,6.79770780725951e-38,"UP"
"SGCA",199.766698240396,1.00705329027941,0.108320849704995,9.29694784542459,1.445350825179e-20,3.31817820183321e-19,"UP"
"NKX3-2",20.0742270185131,1.33931759899953,0.177585954540799,7.5417991386916,4.63531336828152e-14,5.22538420249712e-13,"UP"
"MS4A6A",2704.08961967473,1.22053835269614,0.0807016459690182,15.1240825145587,1.123556454874e-51,2.18992388619491e-49,"UP"
"MS4A4A",1134.71318800016,1.20871419707968,0.0844105482705916,14.3194686190753,1.65382908575236e-46,2.22308846278615e-44,"UP"
"APOA4",0.900828884511056,1.46263391465586,0.541790665806459,2.6996292239157,0.00694167914207169,0.0130510531646686,"UP"
"IL10RA",2044.85477530673,1.01061668270492,0.0712016987827353,14.1937158801324,1.00205178164912e-45,1.24401218319254e-43,"UP"
"CD69",563.724574912105,1.03818007608828,0.103456761757276,10.0349175680175,1.07048780672268e-23,3.12937109847205e-22,"UP"
"GLI1",102.103520645083,1.02558832859242,0.104772000853786,9.78876341231345,1.25825263855501e-22,3.39206115879331e-21,"UP"
"MYL2",1.86835970567647,1.0052264970356,0.177446214191875,5.6649644604344,1.47055012399857e-08,7.31372606962389e-08,"UP"
"CUX2",10.4300804249824,1.06455007236876,0.120365106002522,8.84434125240961,9.20698403863872e-19,1.75590338451181e-17,"UP"
"ART4",53.9065518726933,1.03453839815966,0.12240293248291,8.45190860361212,2.86578905182167e-17,4.68405736245797e-16,"UP"
"CLEC4A",11.5879589137741,1.41111277507528,0.10827314078844,13.032897769471,7.95288925591294e-39,5.91640322469462e-37,"UP"
"AICDA",11.0163412989601,1.0576255100512,0.162220642587972,6.5196727936622,7.04609270577144e-11,5.06398941475631e-10,"UP"
"NA.5",NA,NA,NA,NA,NA,NA,NA
"COL12A1",7413.80413713061,1.73275799354453,0.130942040329963,13.2330150742888,5.65716142570713e-40,4.63292997262428e-38,"UP"
"DSE",1462.32111816165,1.10416217254463,0.0769982152554428,14.3401008566439,1.22876747365123e-46,1.66318797423167e-44,"UP"
"CCR6",5.39480220329094,1.08759454985147,0.125633343440874,8.65689410202882,4.84792708537056e-18,8.53576755383537e-17,"UP"
"SMOC2",1308.27663534421,1.18574973268406,0.103536086755543,11.452526069328,2.28391325253319e-30,1.04252349426521e-28,"UP"
"LAMA4",3085.29971810955,1.12035875633218,0.0684489168718949,16.3678083968659,3.24697374885926e-60,1.37579924650034e-57,"UP"
"LY86",481.064048741358,1.08183344338817,0.0867509234772872,12.4705697648442,1.08050693235427e-35,6.40126462568909e-34,"UP"
"C7",4334.87762494861,1.45645043069643,0.140548080455806,10.3626490377746,3.6666397704211e-25,1.20516822538411e-23,"UP"
"LOX",1863.51224283686,1.17320891107497,0.0919227399442683,12.7629889164126,2.63878101293609e-37,1.75537476870776e-35,"UP"
"GZMK",93.678932968525,1.15600012363354,0.117576675904405,9.8318830222196,8.20696624731978e-23,2.2341058537222e-21,"UP"
"SPARC",58727.8337737223,1.25321158006016,0.0680250475081144,18.4227961018428,8.62317896721405e-76,8.84602006578785e-73,"UP"
"ITK",464.826231606572,1.04128189647731,0.0949448704500759,10.9672264709113,5.49316055510464e-28,2.13281259720208e-26,"UP"
"PDGFRB",6134.19043291789,1.07179974956041,0.0613397885568308,17.4731568982731,2.29440651993629e-68,1.59715276714565e-65,"UP"
"CD86",963.117211076133,1.10707380125533,0.07094798924074,15.604019410597,6.8351858456317e-55,1.70800778611804e-52,"UP"
"FN1",158753.459858587,1.07908898874471,0.100515363005465,10.7355627685097,6.92954619463948e-27,2.51515428081412e-25,"UP"
"PLEK",1977.62867055179,1.08318208939665,0.0830191504670434,13.0473762174505,6.57738163151197e-39,4.98831694084824e-37,"UP"
"PRRX1",2206.14761477826,1.17133535639841,0.0860827688716693,13.6070827152948,3.6346477609934e-42,3.43897667521953e-40,"UP"
"TNR",25.4814032024772,1.22713911053293,0.154617065568248,7.93663432961268,2.0774135728993e-15,2.73402214377989e-14,"UP"
"PRG4",334.307406700935,1.15598033321247,0.168391825697216,6.8648245152412,6.65730387760689e-12,5.55231107738279e-11,"UP"
"AMPD1",56.0787763726892,1.18684853851761,0.136694691489087,8.68247717295126,3.87240945753766e-18,6.90131110321738e-17,"UP"
"ST6GALNAC5",396.99904929587,1.02082964869962,0.103445476350825,9.86828699244006,5.71319183878818e-23,1.57727793385015e-21,"UP"
"CD48",442.422488268802,1.05770411273886,0.0998370762871959,10.5943017571571,3.16695519053074e-26,1.10030523384375e-24,"UP"
"IGSF21",97.590722513569,1.20044917217436,0.116432784591619,10.310233293697,6.33473584030501e-25,2.05783893772308e-23,"UP"
"CR2",624.383718238163,1.04625145299698,0.159438923677693,6.56208301501077,5.30612594181699e-11,3.88511272471656e-10,"UP"
"TNFSF4",237.446763896651,1.12044490397186,0.0835898175622514,13.404083615058,5.72257509194997e-41,5.00173592453798e-39,"UP"
"HSD11B1",360.991752719371,1.11349495991655,0.100684012589992,11.0593025771723,1.97628189079866e-28,7.86116537419524e-27,"UP"
"PLPPR5",3.43744753619368,1.04511947919875,0.188664619243551,5.53956265562217,3.03227945782535e-08,1.44292380157407e-07,"UP"
"PLPPR4",166.067250330969,1.1571800424395,0.0994408290715241,11.6368704207724,2.6765760730587e-31,1.27241815219481e-29,"UP"
"ADGB",40.0135288161566,1.0785358677884,0.217991476316651,4.94760568629635,7.51319126558945e-07,2.84477231665499e-06,"UP"
"TCF21",164.002711727881,1.32441364424054,0.124127479469121,10.6697860127742,1.40950611876241e-26,5.03162706241724e-25,"UP"
"CASQ2",46.3051843661272,1.10494368480085,0.139151077413468,7.94060459566305,2.01198105184923e-15,2.65328299604826e-14,"UP"
"LTBP2",10751.4309010968,1.1329480443246,0.0798490376032957,14.1886249143451,1.0775087968154e-45,1.32922303536259e-43,"UP"
"TNN",40.4236221190367,1.03961664784216,0.122221466951502,8.50600695420136,1.80026169944084e-17,3.01192281406021e-16,"UP"
"GPR31",6.22941213608357,1.05429019102984,0.138734573865933,7.5993327521131,2.97661499688445e-14,3.44929862688911e-13,"UP"
"PLXDC2",4028.11892671625,1.35749871805015,0.0576060994638016,23.5651906774763,8.77148278967293e-123,1.70964971053515e-118,"UP"
"GLT8D2",445.204121197392,1.38564736197215,0.0779716985138018,17.771157848086,1.18225187798555e-70,1.00188136320941e-67,"UP"
"ADRA1A",14.1300144636219,1.33038302663908,0.189765993269182,7.01065034740939,2.37212879346861e-12,2.09968947836043e-11,"UP"
"TSHZ3",388.352679883174,1.18169518931461,0.0722212630194397,16.3621507006397,3.56318453113166e-60,1.44687561867265e-57,"UP"
"PDZRN3",485.489003282115,1.02027183610878,0.0787498077625334,12.9558644661758,2.17670070665328e-38,1.57717745254198e-36,"UP"
"CD80",101.97794575685,1.15464022994719,0.0826313879183973,13.9733854051618,2.26594275893027e-44,2.49522544148643e-42,"UP"
"CCR2",385.978826789197,1.2790668566775,0.0880979556529456,14.5186894201754,9.22572807540485e-48,1.29365946703393e-45,"UP"
"CSMD2",156.307689597855,1.22713841488467,0.111367796968466,11.0187904249568,3.10199291030462e-28,1.2239057452378e-26,"UP"
"TMIGD3",142.109123356819,1.00742134132655,0.0980950896781144,10.2698447458712,9.63596068602935e-25,3.07892638903931e-23,"UP"
"FLT3",60.7429594315441,1.01842026745476,0.0916215188815217,11.1155139086016,1.0544177698128e-28,4.3085234279709e-27,"UP"
"XPNPEP2",46.5500648104513,1.00323925801862,0.112515669587193,8.91644036514547,4.81515880428111e-19,9.52814824916174e-18,"UP"
"SASH3",1142.90019492701,1.05027919085997,0.0745016190195731,14.097400897879,3.94016005030758e-45,4.65440360851788e-43,"UP"
"LAX1",322.126431193229,1.15125770929027,0.109842002701701,10.4810334933235,1.05583551513185e-25,3.57279340719357e-24,"UP"
"OPN4",2.35008121963072,1.02485992155426,0.203898387168788,5.02632676886199,4.99963692657962e-07,1.94592524920151e-06,"UP"
"INHBA",2421.19339622066,1.40717599067716,0.0961573441032172,14.6340979339724,1.70218288787045e-48,2.5919723958971e-46,"UP"
"BICC1",918.358135112673,1.35451836699885,0.0906668947622825,14.9395032282756,1.82329374426992e-50,3.1730194972826e-48,"UP"
