"gene","HR","z","pvalue","lower","upper"
"ADORA3",0.901009060103234,-1.30210204513868,0.192881504143636,0.770169111084984,1.05407671471589
"HSF5",0.34701636511398,-1.29913493873391,0.19389762457169,0.0702894921697657,1.71320568608001
"PNMA6F",0.635607992623923,-1.29890802968268,0.193975493695877,0.32078603044254,1.25939873295005
"CD4",0.917236957892593,-1.28986127899505,0.19709882696546,0.804399289346904,1.04590300869999
"NEURL1",0.918177204999798,-1.28733329713797,0.197978142599454,0.806273044448654,1.04561275561151
"GKN2",0.959819201518628,-1.26261094635153,0.20672903204441,0.900620666708752,1.02290890455635
"BTBD17",0.724473707621296,-1.25419361710622,0.209771639322126,0.437800260349028,1.19886213090899
"NPW",1.04935722601874,1.24677851640198,0.212478719946603,0.97281748315944,1.13191899493984
"PAX7",0.943920952721854,-1.24658403491645,0.212550058615069,0.862040595203117,1.03357866200883
"CNTNAP4",1.40324728769946,1.24012418967531,0.214929463084214,0.821475839798365,2.39703087423632
"CMKLR1",0.919598618251964,-1.22878092518971,0.219153955131263,0.804518220365999,1.05114041830675
"IGLL1",0.872684599301844,-1.22523859862988,0.220485335353653,0.701857874429429,1.08508921478973
"ACTL9",1.51289095069787,1.21324338026916,0.225036783105348,0.775055774014572,2.95312815598801
"GLDC",1.07508789957842,1.20525546423952,0.228104696631006,0.955675317170401,1.20942120305264
"H2BC1",0.745655772110382,-1.20401069136868,0.228585446258489,0.462432538949435,1.20234300930611
"LAIR1",0.921062651592343,-1.19926834249224,0.230423620567271,0.805243030582142,1.0535408267303
"AIF1",0.923664608849552,-1.19876343862339,0.230619942760292,0.811204963533421,1.05171485382072
"CD300C",0.919246258822937,-1.198411514535,0.230756851993434,0.800987718456326,1.05496459544784
"RIPPLY2",1.67298839165363,1.19622539002385,0.231608615250705,0.719961633113898,3.88755459996161
"LTF",0.962993503450537,-1.19252191665421,0.233056662330444,0.905122999253757,1.0245640520156
"MAGEA10",1.05272224048815,1.18589347862541,0.235664368875305,0.967019144416983,1.14602086423691
"SLC7A3",1.15794137380302,1.18450225828268,0.236214302875654,0.908460641986194,1.47593430380575
"KRT28",0.232821515604266,-1.1760411085218,0.23957844929447,0.0205171905916114,2.64197273433868
"AKR1C2",1.02574494771208,1.17432486710649,0.240264926569335,0.98313804388861,1.07019833511404
"TMEM229A",0.926067436628201,-1.1708501095397,0.241659031857107,0.814335676706611,1.0531294670172
"CYP2B6",1.10793834802609,1.17059094195267,0.24176324000076,0.933214499226371,1.31537538694952
"C2CD4D",1.09788942586724,1.16389952489673,0.244464732167858,0.938122188521704,1.28486588013711
"CYP4F11",1.04515222279312,1.16015389379801,0.245986154947023,0.970013144352842,1.12611171835014
"SLC38A3",0.89924569521805,-1.15828709055241,0.246746897785677,0.751337217124659,1.07627148228174
"MS4A6A",0.929619434433858,-1.15676973750113,0.24736644898726,0.821492007124832,1.05197894243882
"SYCP1",2.94788714963615,1.15325834521173,0.248804361939537,0.46943620014064,18.511650026961
"ATOH7",0.79500912315504,-1.15258500696951,0.249080760048474,0.538214605678879,1.17432618741834
"CLEC4C",0.79307549154473,-1.15055589013525,0.249914988572684,0.534315197709179,1.17714925195007
"CCL23",0.929056811213139,-1.14075038119875,0.253973814331578,0.818718411097047,1.0542654797575
"NEUROD4",0.190700000856156,-1.1330094125983,0.257210300578443,0.0108504507743502,3.35161101440191
"COL25A1",0.948893854178682,-1.13124280341488,0.257952910716992,0.866453889972448,1.03917768379654
"CSF2",0.93918660665286,-1.12543193752227,0.260406043796358,0.841974077480089,1.04762308687226
"MSMB",0.97262778355481,-1.12463905967683,0.260742014977699,0.926703365843377,1.02082806668324
"CCL21",1.0532091833564,1.1034576369723,0.269828478699465,0.960559091698212,1.1547957783057
"KRT79",0.798294779920612,-1.0890364076092,0.276137830912647,0.532211556810109,1.19740833789499
"GNRH2",0.881752158491387,-1.08504375690606,0.277902275650463,0.702463042973278,1.10680110047269
"CD86",0.927460272283699,-1.08323756472037,0.278702990049841,0.809321076852707,1.06284462528721
"CDC20B",0.920510926586158,-1.08252600736958,0.279018865562748,0.792321927858871,1.06943949949021
"F7",1.08623271823412,1.08069974222992,0.279830697803335,0.934916693495063,1.26203920239287
"LILRA6",0.923241616129463,-1.07997298131812,0.280154211961187,0.798672587740852,1.06723968599498
"ANKS4B",1.06005305484698,1.07748951322208,0.281261633246947,0.953358945143019,1.17868771758558
"PIRT",1.21677939955793,1.06944202085216,0.284870541190817,0.849267071648199,1.74332922659441
"CRYBA2",1.09327911947303,1.05048387141128,0.293495702473013,0.925694570549324,1.29120259651782
"CDH9",0.223337346083909,-1.04278594246659,0.297047443428455,0.0133445632416218,3.73781960882982
"CALCA",0.973339718304403,-1.04191571078918,0.297450759479064,0.925099636487066,1.0240953188853
"SLC10A2",1.08447188838881,1.03967213432765,0.298492251059288,0.930734130663167,1.26360389928713
"C11orf53",0.932037427416312,-1.03782179537036,0.299353027785444,0.816031894531473,1.06453408491292
"PHOX2B",0.856306492247578,-1.03467869716467,0.300818987897595,0.638279086228919,1.14880907816924
"TAF11L11",1.19680162282088,1.03305118936133,0.30157994384107,0.851126344693458,1.68286898098844
"HES6",0.948226425277814,-1.02865771184258,0.303640548178774,0.856882333986635,1.0493078430173
"GNAT1",1.46641188211665,1.01840507648084,0.308485490689006,0.701922667149571,3.06353378890765
"ASPG",0.936806665769791,-1.01811143185379,0.308625003160143,0.826177567602145,1.06224952533852
"GP2",0.938585054554765,-1.01782720953161,0.308760078761943,0.830745301951914,1.06042357695399
"CELF3",0.918777528716529,-1.00540549490925,0.314701635022757,0.778917891709364,1.08374984868037
"CA5A",0.82329060684392,-1.00345121843238,0.315643202299282,0.563131281076507,1.20364015655764
"TFF3",0.973065101792232,-0.99951332837271,0.317546085746019,0.922335928409311,1.02658441806436
"OR3A2",0.743689779167213,-0.990443139344498,0.32195756857362,0.413896906414871,1.33626146768877
"KCNQ2",1.13447743037181,0.977743062956137,0.328201417626649,0.88095390723892,1.46096070344571
"LCN15",1.08757379623363,0.976486499107465,0.328823435089158,0.918925376139948,1.2871739022189
"FSTL5",0.898559811887038,-0.972155647471646,0.330973121629063,0.724257551561164,1.11481024091232
"FOXN4",1.10530908562718,0.964660970682334,0.33471464999665,0.901851470327392,1.35466672170139
"RNASE6",0.934550378817838,-0.96116407583256,0.336469676108711,0.81406120520281,1.07287315126505
"CALML3",0.815935164185602,-0.95975351319422,0.337179283630523,0.538570954871291,1.23614202758797
"PRLHR",0.754511927829536,-0.959283174249258,0.337416109351225,0.424344951396339,1.34156951169976
"TMED6",0.936164276923167,-0.956171775210972,0.338985457172545,0.817766725145698,1.07170361233631
"OLIG3",0.85054645227832,-0.946987541645474,0.343645127325962,0.60840848609627,1.18905190183157
"SIGLEC7",0.925413919379745,-0.945169895923284,0.344572145847367,0.788003757450379,1.08678532822314
"CYP4F2",1.25208170415287,0.943036088945452,0.345662443892199,0.784724659922795,1.99778173662671
"ALDH3A1",1.02737360049544,0.942949595660466,0.345706685145116,0.97129327245605,1.08669188279868
"PNMA6E",0.904542982666871,-0.933190146799075,0.35072180118181,0.732686499735435,1.11670954465153
"MYCN",0.954798479857391,-0.93306071085104,0.35078862324166,0.8663926876563,1.05222510545892
"CD300E",1.06338686125936,0.930129484744609,0.352304046364222,0.934216521095379,1.21041706196029
"FGG",1.02011251227848,0.924524878084829,0.355213104868355,0.977944988733269,1.06409823629756
"A1CF",1.1429630038533,0.923521620562575,0.355735438573535,0.860740271534024,1.51772197883705
"CXCL11",1.04295712305475,0.917045309529778,0.359118897763093,0.953292765873232,1.14105508766159
"ERVH48-1",1.04443220847233,0.916472026665883,0.359419372796368,0.951706430863639,1.14619235797797
"MARCO",0.967558016077881,-0.912420729547911,0.361547281252909,0.901384159410275,1.03858993382915
"BPIFA2",0.964615628460645,-0.90909349775546,0.363300774559436,0.892530092468418,1.04252318047579
"CUX2",1.36484528473816,0.906589203141724,0.364624073407346,0.696699118182569,2.67375485723499
"NKX2-3",1.07301512873937,0.896881569238432,0.369782115853158,0.919861823677341,1.2516678449604
"SAA4",0.894639964622648,-0.893445844048681,0.371618461508678,0.700774868002976,1.142136658783
"SLAMF8",0.941692263308993,-0.890967753032168,0.372946470234717,0.825113402650144,1.07474235169104
"BPIFB6",0.796935721084412,-0.888051856653618,0.374512857722648,0.482903974752591,1.31518185135196
"CABYR",1.04129251894386,0.884502650962964,0.376424932032378,0.951992229350842,1.1389694963664
"PLA2G10",0.967044402129435,-0.862997678183003,0.388138743516239,0.896176602618742,1.04351628122981
"OR56A1",9.72893018245771,0.860953503834638,0.389263651915205,0.0547937585372674,1727.42452830207
"PAH",1.05326347603611,0.858320319856188,0.390715612127452,0.935565081192935,1.18576887087012
"SCGB1D2",1.07215368565576,0.857739793685836,0.391036161315375,0.914363102585107,1.25717400714803
"SIGLEC9",0.936171227603766,-0.856826971238581,0.391540517447108,0.805065915638171,1.08862709297339
"CLEC2A",0.906496236713441,-0.849008807136753,0.395876391634203,0.722676721368019,1.1370719477723
"CLDN8",0.961380631668229,-0.845662471106695,0.397741064625661,0.877510917923727,1.05326634696885
"PRB4",0.942880916307161,-0.844792133125593,0.398226907691741,0.822612548397319,1.08073287244196
"DKK4",1.06559868824149,0.841814578395145,0.399891750432801,0.919069590942807,1.23548921166803
"LMX1A",0.82778234969907,-0.839968977276857,0.400925780804392,0.532578527165182,1.28661518165337
"CSF1R",0.950889898986462,-0.824520606132286,0.40964381228236,0.843613882980664,1.07180739700464
"PLSCR5",0.344186042544833,-0.818426882151341,0.413113477027403,0.0267613740778005,4.42667971899634
"CARD18",1.09203544991102,0.814416876528533,0.415406173731817,0.883520750753938,1.34976051535261
"WDR72",1.03656393098991,0.814176590250174,0.415543794259831,0.950717925094117,1.13016148604002
"CRABP1",1.03645383065005,0.811386809813341,0.417143571488715,0.950578301747255,1.13008738059201
"KCNJ4",1.26359021507344,0.810697218537594,0.417539571062237,0.717728460692768,2.22460208710159
"CGA",1.03507709115329,0.801943460416721,0.422585664630514,0.951435083101473,1.12607218680424
"DLX6",1.0604455313293,0.795901314380044,0.426089397237969,0.91774375702975,1.22533628401443
"AMER3",0.789435840086434,-0.795674215822132,0.426221417269105,0.440940541188035,1.41336277207319
"TDO2",1.0645593202833,0.793183086865917,0.42767116000146,0.91207978957909,1.24253004983811
"VSIG4",0.961724235071514,-0.787753550543694,0.430840875524644,0.872729469016011,1.05979405664703
"HMX3",1.26358142872249,0.787033376371659,0.431262328199979,0.705632854507823,2.2627036380357
"GRM4",0.857012422280994,-0.786453182640738,0.431602036807923,0.583418990454156,1.25890707015244
"SLC7A2",1.02926868382124,0.785442694952313,0.432194056502954,0.957778243108533,1.10609531080678
"AOAH",0.946948417100009,-0.780620305174938,0.435025845643608,0.825823016294422,1.08583956484027
"HMGCS2",0.961851745833319,-0.762687014666699,0.445650076597144,0.870360530708876,1.06296040355724
"OTX2",0.884306569824065,-0.755556414034954,0.449915196663102,0.642816578934143,1.21651826518015
"HEPACAM2",0.958382906814358,-0.745014521680096,0.456262941139059,0.856983612802037,1.07177988278069
"RALYL",1.16757508012622,0.741044762019024,0.458666300237177,0.77504247150257,1.75891208270028
"SPINK4",0.965757597463989,-0.722951381285868,0.469709754668813,0.878708337710581,1.06143039394559
"SSTR5",0.902568080330132,-0.720724194122112,0.471079223678073,0.682984044961426,1.19274988287146
"VSTM1",0.916351242474339,-0.70806815705754,0.478902932932518,0.719528227140835,1.1670141182938
"AICDA",1.1376577820915,0.706164144839077,0.480086065098719,0.795336477295926,1.62731782849157
"MSR1",0.961792678636167,-0.705185635850564,0.480694719167464,0.86309537767951,1.07177628405933
"SELENOV",1.18815927612423,0.703210271827069,0.481924718815657,0.73482940076771,1.9211567527989
"PCSK2",0.97832227743305,-0.697278877868782,0.485628284011589,0.919872999562137,1.04048545720701
"HAVCR2",0.955525287606121,-0.696679021719344,0.486003690229315,0.840732066245965,1.0859923296748
"CGB5",1.05214864455417,0.693100895421136,0.488246235780089,0.911269959565268,1.2148066098495
"FZD10",1.03171907084214,0.688716237947633,0.491001855647322,0.943991227945393,1.12759971663736
"TESC",1.0223268906748,0.688115465136511,0.491380072339873,0.960008627420601,1.08869049875621
"RPL10L",0.896994663474079,-0.683565738250659,0.494249425805702,0.65678902078267,1.2250500554077
"MS4A4A",0.958328582914429,-0.683332309267714,0.494396882605682,0.84819038342567,1.08276831567174
"LAPTM5",0.958175327023783,-0.681724877365306,0.495412933827755,0.847420910854987,1.08340488835806
"SPINK1",0.984379731128835,-0.68164669623389,0.495462380226215,0.940812359066848,1.02996463186176
"SAGE1",0.934679619011755,-0.6815803813018,0.495504323799889,0.769662186314353,1.1350771880576
"IRS4",1.13988229569342,0.678166887887309,0.497665884561058,0.780781317141457,1.66414285217827
"RET",0.965339786393227,-0.678157943018051,0.497671555397441,0.871774223879607,1.06894752983935
"AKR1C3",1.02202923398226,0.675034991806917,0.499653533708522,0.959370974526172,1.08877981807847
"PAGE1",0.958597598538631,-0.670918665728579,0.502272344692997,0.847208516452978,1.08463186816304
"TAC3",1.04183450329707,0.669530502844958,0.503157129617164,0.924049501539201,1.17463310185467
"PSG4",1.05417751438243,0.667488153734808,0.504460374033402,0.902882994101941,1.23082419215888
"OGDHL",0.954803202016234,-0.665732006863328,0.505582411509711,0.833256698284546,1.09407959930871
"SRARP",0.844832419544682,-0.664925277046961,0.506098287466885,0.51394444498472,1.38875285856031
"DQX1",1.05004155129234,0.657552251698718,0.510825884931637,0.9078129636508,1.2145533315655
"PIK3C2G",0.956979579963459,-0.656800165363014,0.51130941788813,0.839294039587058,1.09116694897253
"TNR",0.80591045563695,-0.656728758468041,0.511355339382801,0.423258658253584,1.53450295661957
"C10orf82",1.07684828130421,0.655501725981253,0.512144775509587,0.863002052505692,1.34368419817887
"SLCO1A2",1.07513326555208,0.647927340086875,0.517031946634216,0.863554260257186,1.33855113904761
"SEPTIN12",1.26911365816197,0.642991130895442,0.520229854836258,0.613776835125882,2.62416139736347
"C3AR1",0.9599049722795,-0.642500505254031,0.520548261360355,0.847256761762665,1.08753048354545
"UMOD",0.817652834357995,-0.629934072323267,0.528737719361429,0.43705667318169,1.52967841142134
"CCKAR",0.886007678541076,-0.62767458590475,0.530217137137165,0.607165155784007,1.29290951391981
"ZIC4",1.099914701929,0.624229421360751,0.532476927519069,0.815641729814912,1.48326441291091
"ADRB3",0.859964892018731,-0.60723544390749,0.543694673375436,0.528451591579191,1.39944628285591
"GALR1",0.804377431740559,-0.604205072853446,0.54570730868277,0.396993877896522,1.62980612225508
"UGT2B4",0.959934249705191,-0.602029759591844,0.547154328141978,0.840285741186167,1.09661954093889
"DCAF4L2",0.941030121652948,-0.593130479462743,0.553093833847403,0.769800097610294,1.15034759362483
"MAGEB2",1.02900520064675,0.591083254594033,0.554464639200934,0.935927781803095,1.13133910921861
"CA6",0.917618653411516,-0.587695617605037,0.556736617629951,0.68887565783609,1.22231636945011
"CALCB",1.0493006384667,0.583180596073374,0.559771732148354,0.892604449159025,1.23350475221579
"ADAM2",0.914326792473867,-0.564121068396479,0.57267174065274,0.669812995092765,1.2480998272059
"PRDM7",1.52824421524093,0.55882355394888,0.576282145842452,0.345281085335385,6.76414226151072
"MSI1",0.972597371063799,-0.556173248325386,0.57809242520077,0.881879201105978,1.07264764268608
"LYZL2",0.897156696631876,-0.547013820100397,0.584369237510908,0.608126982065579,1.32355603689465
"SLC30A10",0.900319198215811,-0.54247933452275,0.587488339921222,0.61607313337084,1.31571174714422
"TIMD4",1.05033736077267,0.536570523185878,0.59156430979982,0.87784886234982,1.25671811942871
"HAO1",1.12418300600381,0.536146150491607,0.591857546629318,0.732815344680412,1.72456463986696
"DEFA5",0.946701024601635,-0.533089375658213,0.593971713197272,0.774027984258997,1.15789460873277
"DACT2",0.977851871163642,-0.525484248758576,0.599246600209721,0.899483775877794,1.06304783652723
"IZUMO2",0.957722923875852,-0.52270499072621,0.60117956469255,0.814509011546454,1.12611792615507
"TNFSF13B",1.03543663411222,0.506708395157697,0.612359439196803,0.904951389772664,1.18473658958739
"SPDYC",0.965441807743207,-0.505555209300487,0.613168931777078,0.842386542935343,1.10647290362758
"PTPRQ",0.851928316068896,-0.504353331198846,0.61401310683864,0.457028035256965,1.58804668363925
"EVX2",1.3819538287707,0.496100759090061,0.619823323689484,0.384982005588434,4.9607419493151
"LRFN2",1.06786331841496,0.492423410528646,0.622420053037783,0.822273752480107,1.38680343787793
"PRR20G",1.03523691949495,0.486669117566287,0.62649283381747,0.900471796079302,1.19017106826854
"FPR3",0.973068395304736,-0.481009157309538,0.630509990421715,0.870625222187163,1.08756566868377
"CALHM6",1.03128936191304,0.476492649325288,0.633723442920346,0.908536085238109,1.17062796434362
"KRT20",1.02066588727616,0.470971916515399,0.637660789861754,0.937376858821477,1.11135542086988
"SCG3",0.971538973602535,-0.458409204715108,0.646658479866766,0.858707901540819,1.09919563513391
"ZIC3",0.928479829320693,-0.457086615433829,0.647608790283882,0.675433334864664,1.27632846789849
"CSAG1",1.01501232366409,0.454835182334577,0.649227817129017,0.951886771293051,1.0823241253689
"PROC",0.97580789212071,-0.45153825129455,0.651601662679287,0.877402200461011,1.0852503467905
"COL2A1",0.975150495555813,-0.434668019757704,0.66380341463117,0.870551650210578,1.09231714023255
"SLC30A8",0.943943100861619,-0.428662852184237,0.668168598279124,0.725088850388207,1.22885433583374
"GAGE2A",0.969458036169949,-0.416301699494756,0.677189249129271,0.837735873944045,1.12189165240078
"HSD11B1",0.973823881876381,-0.405984277836747,0.684754152490203,0.856776464532598,1.10686158195315
"NAT8L",0.974884769060553,-0.403717032988692,0.686420812805095,0.861635799857132,1.10301859916201
"PAX9",0.979041378878439,-0.398887632604066,0.689976002304586,0.882269593136999,1.08642758292063
"PPARGC1A",1.02472792486245,0.394397025603418,0.693287939430979,0.907588662004769,1.15698593862269
"TRIM72",0.962591286551545,-0.39094575379169,0.695837333272298,0.795114777045169,1.16534368583659
"GREM2",0.977852344419109,-0.390822620708224,0.695928353264122,0.873965063829728,1.09408859353701
"OR2I1P",1.01900458589281,0.387562384896559,0.698339909782004,0.926463084287341,1.12078976883285
"DEFB126",0.960019036209936,-0.380465862311545,0.703599632563276,0.778027127817198,1.18458150999331
"PAX2",1.07943480314634,0.3749520886265,0.707696099151219,0.723887089323733,1.60961496817426
"CLEC2L",0.966406212137248,-0.372627694955255,0.70942555743819,0.807424830049792,1.1566909167258
"AKR1C1",1.00957169291327,0.370749699897947,0.710823969044649,0.959988631901492,1.06171570085462
"MAFB",0.973006024206502,-0.369104560011992,0.71204979017133,0.841411385764208,1.12518173530807
"PCSK1",1.01311081745422,0.365276055419456,0.714905350365746,0.944720647757641,1.08645188488149
"BX276092.9",0.963786311351292,-0.363981062392698,0.715872150882339,0.790169697931838,1.17555008294972
"FGF21",0.929039910485938,-0.351935921067161,0.724886319271724,0.616616016859151,1.39976116688009
"SYT4",0.973386173110408,-0.343971936950503,0.730867390864687,0.834706283348743,1.13510663679366
"PIK3AP1",0.977445339454988,-0.339177856618895,0.734475749469954,0.856724436159601,1.11517700592854
"CLEC6A",0.960448043455593,-0.330400657008136,0.741097245161907,0.755975049616023,1.22022604402912
"FPR2",0.97539491574282,-0.322912453956009,0.746761544269092,0.838513167242274,1.13462170759455
"MAGEA12",1.01136929779461,0.322568069988517,0.747022378538898,0.944229174665212,1.08328346969817
"CBR1",0.983278182839773,-0.321589351761349,0.747763811722467,0.887241573623277,1.08970996579924
"NDST4",0.940318355657859,-0.317193067160166,0.751097110132391,0.642892332234096,1.37534477493991
"TEX101",0.96819622818571,-0.309801393434707,0.756711991905104,0.789151711650145,1.1878627676203
"FAM83C",0.938366658314876,-0.308103744062932,0.758003392375676,0.626071690882512,1.40643954719599
"GJD2",1.13107722751652,0.30767192706591,0.758331983127544,0.516095724648403,2.47887287862737
"PRSS56",0.951308646375764,-0.303882438649449,0.761217457430925,0.689446076204271,1.31263077984529
"CXCL10",1.01312515033865,0.302268706516226,0.762447231832239,0.93098476079121,1.10251275152602
"NKAIN2",1.0338151168607,0.300539251845904,0.76376586074467,0.832249953206188,1.2841979644845
"DLL3",1.01432076012324,0.293305192148435,0.769288885328012,0.922379806268553,1.11542620233539
"CCL18",0.988183562714816,-0.288745234103093,0.772776344499274,0.911582794703614,1.07122113240108
"DDC",1.01118789778647,0.286371219640162,0.774593815461281,0.937048192785567,1.09119357200852
"C1QC",1.01591243218453,0.282087852602109,0.777876147382867,0.910371071353337,1.13368943977189
"KRT31",1.04119084162154,0.265839554271445,0.790362779014085,0.773185734172597,1.40209308160175
"PHOX2A",0.960844775539066,-0.252141094040786,0.800932007367473,0.704387939074514,1.31067360962161
"GLTPD2",0.985791551447871,-0.251312554349758,0.801572469607929,0.881689324172855,1.10218526669546
"FCGR3A",1.01435812990984,0.250366298118265,0.802304090003167,0.907242353901181,1.13412079064628
"APOA4",0.940436089808651,-0.247436176787441,0.80457067939431,0.578186830920363,1.52964403842744
"TMEM210",0.9379120322931,-0.245568264686406,0.806016458170688,0.562313360071279,1.56439281508208
"CD163",0.988510133718512,-0.230942658699665,0.817359349523863,0.89616287458027,1.09037353831674
"LILRA5",0.983099595973553,-0.229883823201641,0.81818204693614,0.850128887292065,1.13686857375466
"FGL1",0.993207754327503,-0.228147696354015,0.819531421368633,0.936725407983208,1.05309585375735
"AMELY",0.936887859781029,-0.218066593727915,0.827377225385188,0.521456724385824,1.6832822758953
"INSM1",0.987628139638163,-0.215068052777277,0.829714261264391,0.881703139804377,1.10627863072094
"NPAS3",1.01434251885064,0.214686758850944,0.830011546786146,0.890681819468254,1.1551720525322
"LIN28A",1.02084464647974,0.214184942207839,0.830402837998165,0.845223613752318,1.23295631509857
"SLC39A5",0.983741116709916,-0.212187199618231,0.831960992604079,0.84551496701543,1.14456470016339
"KCNC2",0.969423062277638,-0.189240259177142,0.849904515426124,0.702800234760249,1.33719516186039
"CTAG2",0.991653543896371,-0.188795412637757,0.850253167372282,0.909015480822241,1.08180418471281
"BEX1",1.0080047386445,0.186670294903047,0.851919147905668,0.927058038879866,1.09601935425473
"IL2RA",0.98739194584547,-0.184423501782902,0.853681234264473,0.862834495242929,1.12993031699087
"RIMBP2",1.01437630953264,0.182704114498444,0.85503018720228,0.870358321463382,1.18222492043394
"FPR1",0.989755727220196,-0.18201965575894,0.85556730050513,0.885878908275818,1.10581298461186
"GPR84",0.988130320468399,-0.17450637766467,0.861467519017725,0.864112588730501,1.12994711911725
"CD209",0.986524144350972,-0.172909296007367,0.86272272455966,0.845896923701577,1.15053011793522
"CSAG3",0.990486173104925,-0.168564208153604,0.866139435388664,0.886290903582473,1.10693098072708
"RETNLB",1.01960837902801,0.16419913921948,0.869574378714089,0.808664014783257,1.28557871696909
"RFX6",0.981080807318449,-0.162511622983145,0.870902976124119,0.779221014506623,1.23523305014824
"SLC28A2",1.00783816201858,0.162129082725204,0.871204204466645,0.91706418571575,1.10759723980304
"EYS",1.03111060529316,0.158172123043171,0.874321169794675,0.705399875910217,1.50721472551456
"ODC1",0.993399643511196,-0.1427091732442,0.886519871676011,0.907037180777286,1.08798500507167
"GABRB1",0.971848050318181,-0.139273508259608,0.889234023182793,0.650239061361448,1.45252521577174
"TUBB4A",0.990871354844007,-0.135176715285893,0.892472156611848,0.86750230777431,1.13178493365557
"REG4",0.993144667737292,-0.127359378523206,0.898655965607844,0.893382406793908,1.10404718467055
"FABP4",1.0057229309234,0.122703186109554,0.902342140784156,0.918102363321859,1.10170570754818
"ATP6V1B1",1.02679448975206,0.122139540477471,0.902788507515325,0.671750812465982,1.56949110387356
"KRT13",0.993104224087308,-0.121487675129133,0.903304776218245,0.888203183270355,1.1103945791645
"NLRP11",1.0131117212664,0.119950864198604,0.904522071510816,0.818875669443943,1.25342026642987
"EPYC",1.00674224997831,0.11968835755404,0.904730023383019,0.901840172264447,1.12384654073071
"THPO",1.00700165093318,0.119491041245446,0.904886337236299,0.898105392906353,1.12910169896718
"C1QB",1.00644849613388,0.118757942487376,0.905467129839066,0.905149110811393,1.11908475992661
"SCN10A",1.3682587436258,0.117782690584143,0.906239844983649,0.00741753268527748,252.392819680364
"FXYD4",0.996009079705462,-0.109957473809316,0.91244310132245,0.927485262702591,1.06959552539416
"ETNPPL",0.99354477978547,-0.104197512809133,0.917012607720628,0.87959563539615,1.12225571582603
"DMRTB1",0.952075608942094,-0.102741629240883,0.918168033092648,0.373073489233941,2.4296767025814
"LRRC26",1.00782141679708,0.0980471910193676,0.921894820845866,0.862473449158325,1.17766408826392
"CFHR5",1.06413946882763,0.0921760517062663,0.926558164996484,0.283740381180879,3.99094695088488
"KRTAP5-5",0.971020382691815,-0.0899203016839787,0.928350548093692,0.51150361235835,1.84335078154325
"MYL2",1.01540810116714,0.0871315686116804,0.930566932676454,0.719887130773337,1.43224342794994
"KIF1A",1.00338879492469,0.0870461164155258,0.93063485559586,0.929794808866634,1.08280780251681
"NEB",1.00987908263594,0.0823608749897392,0.934359747543979,0.79922647654503,1.27605352359489
"WFDC5",0.9957075793149,-0.0763592936280294,0.939133253992303,0.891620065921543,1.11194624414428
"PDCD1LG2",0.994979198177809,-0.0737884099768615,0.9411787493827,0.870461587123545,1.13730877898699
"BANF2",0.977202067405476,-0.0699039209847289,0.94427013227188,0.511878219823391,1.86552942391455
"MS4A3",0.958787869619463,-0.0681066485420689,0.945700737877091,0.285585383950205,3.21891185821231
"GPT2",0.996213159626437,-0.065054991107197,0.948130216370501,0.888607385889624,1.1168494378643
"OR4C6",0.9907543161201,-0.0619440846897997,0.950607360377174,0.738458164953161,1.32924810300238
"SOHLH1",0.989789485306991,-0.0612938406276093,0.951125196048047,0.71288293775486,1.37425539782124
"RNF186",0.995776635950489,-0.0566251132074241,0.9548438291902,0.860084109391806,1.15287690805733
"SAA2",1.00262148065322,0.0540865899945978,0.956866176242888,0.911873856311717,1.10240010337966
"KRTAP3-2",1.01398382789762,0.0517836540132317,0.958701080283043,0.599462626890347,1.71514145689349
"ZMAT4",0.997093732899576,-0.041227778231622,0.967114308667614,0.868250273174429,1.14505683776258
"CLEC4D",0.99597708902868,-0.0287999676563693,0.977024126676853,0.75702430922166,1.31035470035295
"KCNU1",0.998566900585931,-0.0134819265474203,0.989243304819276,0.810646293188718,1.23005047124006
"PTH2R",1.00062723912811,0.00568976949338447,0.995460245261322,0.806242037003086,1.24187877303811
"SERPINB12",1.00016664888462,0.000534067536611905,0.999573875778368,0.542610305443644,1.84355755042878
